video_id,answer
63bc6e03a6ee3b96041c5e7c_q3_personality,0.09237279742956161
580d5d1f357e890001dd14ce_q3_personality,0.08585107326507568
5f6d0c1efaad4d16c44fdd6d_q3_personality,0.08781418949365616
6361498e831b3d9b3319fd7a_q3_personality,0.09616142511367798
63616da01c4fd05b28584b14_q3_personality,0.08723732084035873
632ff41f3631baf749984e3e_q3_personality,0.08950286358594894
60fd5824d314436829b64e0a_q3_personality,0.09061386436223984
5f58d7941af44708223b94da_q3_personality,0.08696015179157257
60ca933bf8c977b730f77adb_q3_personality,0.09312276542186737
62c2f317234b9ce70f6d3578_q3_personality,0.09601546078920364
60ff5a85c957076686176e22_q3_personality,0.09484796971082687
5f7b85c23139fa143589b106_q3_personality,0.10152225196361542
62699ca4c48ff1d410fcd8f7_q3_personality,0.08448220789432526
6394e83b4be197877056c3bd_q3_personality,0.10650770366191864
614e0f70c4f1690a32f4b1a4_q3_personality,0.09270282834768295
56cc78e3ccc0e20006b82a7d_q3_personality,0.09004119783639908
62d59a7b40c07da2c0a5b473_q3_personality,0.09207719564437866
615009a911243c691332e533_q3_personality,0.09783774614334106
55a44167fdf99b12b371c88c_q3_personality,0.0850142166018486
611844d4991f934439fb1c09_q3_personality,0.09202582389116287
5b894987e79bf50001e1ff95_q3_personality,0.10426168888807297
6330deabf9912c7e44d35a69_q3_personality,0.08962270617485046
60fee0ff7ad35c6bfa536947_q3_personality,0.08643710613250732
5e55c629171aa20a11be18ea_q3_personality,0.08954250067472458
5dedec3919398a49e1133b0d_q3_personality,0.09232384711503983
58c1ce3c3783090001b49355_q3_personality,0.099862240254879
62fe7fcc250311d93a7d6268_q3_personality,0.10022749751806259
6269dec10f8322b86513df05_q3_personality,0.0933537632226944
60fde4a578cf2748430c899c_q3_personality,0.08882620930671692
60a30f9cd72ab8c6198d1bf6_q3_personality,0.09318072348833084
63b5cb851b4ecdfcf20e92bd_q3_personality,0.1026531383395195
5faef0fba9c3220dc424c28b_q3_personality,0.08014760911464691
5d8934dc4c680f00181616f8_q3_personality,0.09340701252222061
5dd5bde832699257cc9a2fef_q3_personality,0.10251101851463318
610ed1ac68f6c344f9a8b17d_q3_personality,0.0870765745639801
61117b4c2cfd3745eb8c4087_q3_personality,0.08987285196781158
5ef9df1812148a78af8e76dc_q3_personality,0.09150312840938568
5ce2dac69ab6de0018fabe6d_q3_personality,0.08775858581066132
5c076bc5e30c400001fc6f5a_q3_personality,0.10160737484693527
637e384ecec03b1103500c04_q3_personality,0.08919226378202438
631b7e747ad94015bc372ca4_q3_personality,0.08841104060411453
62eecc131c4b40e5a9fdb8c0_q3_personality,0.08742480725049973
5eea18fc3e537f0c21f2e9df_q3_personality,0.09664303809404373
6297a75cd3f65c8152c48c2d_q3_personality,0.0867641270160675
62f27a3248a586b50eb6770b_q3_personality,0.07949050515890121
6110d5e5c6ce466532978870_q3_personality,0.08740930259227753
60b8e59ef963cd7c6989cd37_q3_personality,0.0921245887875557
628fa4639666e8550aa139d5_q3_personality,0.08229667693376541
603fa7d057d382087d66d1c2_q3_personality,0.08749372512102127
59014ee029f42300013cc5b7_q3_personality,0.09125275164842606
5dc7870428e0d566b626bcb9_q3_personality,0.0970817357301712
598ba20f716a2c000187ce01_q3_personality,0.10012903809547424
5de9ce848b29320fd922c587_q3_personality,0.10426168888807297
62f7899403f442ec3cbb6bae_q3_personality,0.0909978374838829
62b9b95e108fbc4df78a2956_q3_personality,0.0840621069073677
6010b85d6f53774500088add_q3_personality,0.0825943872332573
612065dc0aa390e70c9848ff_q3_personality,0.08891229331493378
614f3f044ab295ed97809caa_q3_personality,0.09529617428779602
56ac1289f209e0000cdabbe6_q3_personality,0.09879692643880844
5e83d36b6d7daf107aea7a7c_q3_personality,0.08631449192762375
610075fa5484c42a0afefc8c_q3_personality,0.08648751676082611
63235c5bf70d8e4f79b205cd_q3_personality,0.08961179852485657
6114536a855a3dde7292bdde_q3_personality,0.09420553594827652
6346ec54d92718e50403c433_q3_personality,0.09410149604082108
5de78a77599d506f27692fcf_q3_personality,0.08920770138502121
602b5ccc19eacc286402decf_q3_personality,0.09226009994745255
60008e2ee4d8c913c602e0cd_q3_personality,0.09524304419755936
60ff143e987163faf9bf15d6_q3_personality,0.08499179035425186
63b6d3e17fd3063a57be2512_q3_personality,0.09313160181045532
63a4beddbca210e467a24f32_q3_personality,0.09840596467256546
6294de1b341cd20e308d1a4a_q3_personality,0.08910433202981949
60960a29d02b9ada38f583b5_q3_personality,0.07949050515890121
558a327cfdf99b2d75651681_q3_personality,0.10484862327575684
62989737409d018c733483c1_q3_personality,0.0906333327293396
5bebd4111296920001d55c5a_q3_personality,0.0988352820277214
62e6bfc9a37d8881f96efd81_q3_personality,0.08498422801494598
5d99898ab82ce10398fc1556_q3_personality,0.08526355773210526
5c92aa671ce0cd00128c6c86_q3_personality,0.09260588139295578
5e836a3c2598d409928dae31_q3_personality,0.09321068972349167
62a731da9fe4975958c14948_q3_personality,0.08784447610378265
5ea4c1cb7a313648ab349f3d_q3_personality,0.09771895408630371
5c9ac1ed2497d20001689f53_q3_personality,0.08323164284229279
6102f78ac1791768db58ed54_q3_personality,0.08790058642625809
60ca70f0bb3fef9c094682eb_q3_personality,0.10511957108974457
5cc8cab1f67ce800171cc5b2_q3_personality,0.09632264077663422
611c60d5deace46324300f93_q3_personality,0.08722321689128876
6294e3dd871a695346c5d97a_q3_personality,0.08739370852708817
63614a372fef8174fe8363f1_q3_personality,0.08240852504968643
5f18ff404f90fe1473c2e3b6_q3_personality,0.09868625551462173
60ff1e2a6e2955fdf4315335_q3_personality,0.0955631285905838
62acb8e852416f340637c4cc_q3_personality,0.09987979382276535
6331b9456956d880a1e4632f_q3_personality,0.09240435808897018
6111502e4dba0ac8447e8c28_q3_personality,0.09695902466773987
