video_id,answer
60ff5a85c957076686176e22_q6_personality,3.6476898193359375
5f7b85c23139fa143589b106_q6_personality,3.1239423751831055
62699ca4c48ff1d410fcd8f7_q6_personality,3.6708219051361084
6394e83b4be197877056c3bd_q6_personality,3.7172038555145264
614e0f70c4f1690a32f4b1a4_q6_personality,3.181340217590332
56cc78e3ccc0e20006b82a7d_q6_personality,2.695528507232666
62d59a7b40c07da2c0a5b473_q6_personality,3.7103707790374756
615009a911243c691332e533_q6_personality,3.5182831287384033
55a44167fdf99b12b371c88c_q6_personality,3.4004862308502197
611844d4991f934439fb1c09_q6_personality,3.267616033554077
5b894987e79bf50001e1ff95_q6_personality,3.3517682552337646
6330deabf9912c7e44d35a69_q6_personality,3.3130083084106445
60fee0ff7ad35c6bfa536947_q6_personality,3.2622101306915283
5e55c629171aa20a11be18ea_q6_personality,3.2424750328063965
5dedec3919398a49e1133b0d_q6_personality,3.617701530456543
58c1ce3c3783090001b49355_q6_personality,3.9123494625091553
62fe7fcc250311d93a7d6268_q6_personality,3.276624917984009
6269dec10f8322b86513df05_q6_personality,3.5816967487335205
60fde4a578cf2748430c899c_q6_personality,3.789735794067383
60a30f9cd72ab8c6198d1bf6_q6_personality,3.4034032821655273
63b5cb851b4ecdfcf20e92bd_q6_personality,3.3553028106689453
5faef0fba9c3220dc424c28b_q6_personality,3.08917498588562
5d8934dc4c680f00181616f8_q6_personality,3.3422701358795166
5dd5bde832699257cc9a2fef_q6_personality,3.4789040088653564
610ed1ac68f6c344f9a8b17d_q6_personality,3.7840473651885986
61117b4c2cfd3745eb8c4087_q6_personality,3.5557644367218018
5ef9df1812148a78af8e76dc_q6_personality,2.9517929553985596
5ce2dac69ab6de0018fabe6d_q6_personality,2.9819507598876953
5c076bc5e30c400001fc6f5a_q6_personality,3.602492094039917
637e384ecec03b1103500c04_q6_personality,3.073561668395996
631b7e747ad94015bc372ca4_q6_personality,3.6021265983581543
62eecc131c4b40e5a9fdb8c0_q6_personality,3.0940539836883545
5eea18fc3e537f0c21f2e9df_q6_personality,3.335530996322632
6297a75cd3f65c8152c48c2d_q6_personality,3.235316038131714
62f27a3248a586b50eb6770b_q6_personality,3.090822696685791
6110d5e5c6ce466532978870_q6_personality,2.966909170150757
60b8e59ef963cd7c6989cd37_q6_personality,3.3341643810272217
628fa4639666e8550aa139d5_q6_personality,3.0629944801330566
603fa7d057d382087d66d1c2_q6_personality,3.007105827331543
59014ee029f42300013cc5b7_q6_personality,3.862151622772217
5dc7870428e0d566b626bcb9_q6_personality,3.4639925956726074
598ba20f716a2c000187ce01_q6_personality,3.266967296600342
5de9ce848b29320fd922c587_q6_personality,3.421949863433838
62f7899403f442ec3cbb6bae_q6_personality,2.9155685901641846
62b9b95e108fbc4df78a2956_q6_personality,3.5388591289520264
6010b85d6f53774500088add_q6_personality,2.8843863010406494
612065dc0aa390e70c9848ff_q6_personality,3.6972360610961914
614f3f044ab295ed97809caa_q6_personality,3.2985570430755615
56ac1289f209e0000cdabbe6_q6_personality,2.9045634269714355
5e83d36b6d7daf107aea7a7c_q6_personality,3.5677578449249268
610075fa5484c42a0afefc8c_q6_personality,3.052025556564331
63235c5bf70d8e4f79b205cd_q6_personality,3.4861462116241455
6114536a855a3dde7292bdde_q6_personality,2.990800142288208
6346ec54d92718e50403c433_q6_personality,3.247176170349121
5de78a77599d506f27692fcf_q6_personality,3.0928122997283936
602b5ccc19eacc286402decf_q6_personality,3.2910349369049072
60008e2ee4d8c913c602e0cd_q6_personality,3.5107672214508057
60ff143e987163faf9bf15d6_q6_personality,3.2492573261260986
63b6d3e17fd3063a57be2512_q6_personality,3.385316848754883
63a4beddbca210e467a24f32_q6_personality,3.8124496936798096
6294de1b341cd20e308d1a4a_q6_personality,3.8826534748077393
60960a29d02b9ada38f583b5_q6_personality,3.362758159637451
558a327cfdf99b2d75651681_q6_personality,3.676499366760254
62989737409d018c733483c1_q6_personality,3.0067296028137207
5bebd4111296920001d55c5a_q6_personality,3.5989694595336914
62e6bfc9a37d8881f96efd81_q6_personality,3.4110567569732666
5d99898ab82ce10398fc1556_q6_personality,3.298969030380249
5c92aa671ce0cd00128c6c86_q6_personality,3.4772439002990723
5e836a3c2598d409928dae31_q6_personality,3.582801103591919
62a731da9fe4975958c14948_q6_personality,3.338207244873047
5ea4c1cb7a313648ab349f3d_q6_personality,2.931936740875244
5c9ac1ed2497d20001689f53_q6_personality,3.184436798095703
6102f78ac1791768db58ed54_q6_personality,3.417661190032959
60ca70f0bb3fef9c094682eb_q6_personality,3.225118637084961
5cc8cab1f67ce800171cc5b2_q6_personality,3.193560838699341
611c60d5deace46324300f93_q6_personality,2.83294939994812
6294e3dd871a695346c5d97a_q6_personality,3.318770170211792
63614a372fef8174fe8363f1_q6_personality,3.570949077606201
5f18ff404f90fe1473c2e3b6_q6_personality,3.5269808769226074
60ff1e2a6e2955fdf4315335_q6_personality,3.586167573928833
62acb8e852416f340637c4cc_q6_personality,3.444491386413574
6331b9456956d880a1e4632f_q6_personality,3.2088565826416016
6111502e4dba0ac8447e8c28_q6_personality,3.0782716274261475
